,,,,,,,Account,Type,,Date,,Num,,Name,,Memo,,Class,,Clr,,Split,,Debit,,Credit,,Balance
,,,,,,,6010 Advertising & Marketing,Check,,05/26/2020,,,,CRAIGSLIST,,05/23,,,,,,1010 · Chase 9063 -720,,3.00,,,,"23,655.51"
,,,,,,,6010 Advertising & Marketing,Check,,06/05/2020,,,,Ahrefs.com,,06/04,,,,,,1010 · Chase 9063 -720,,30.00,,,,"23,685.51"
,,,,,,,6010 Advertising & Marketing,Check,,06/05/2020,,,,Ahrefs.com,,06/04,,,,,,1010 · Chase 9063 -720,,30.00,,,,"23,715.51"
,,,,,,,6010 Advertising & Marketing,Check,,06/05/2020,,,,Ahrefs.com,,06/04,,,,,,1010 · Chase 9063 -720,,99.00,,,,"23,814.51"
,,,,,,,6010 Advertising & Marketing,Check,,06/09/2020,,,,Wix.Com,,06/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"23,829.01"
,,,,,,,6010 Advertising & Marketing,Check,,06/09/2020,,,,Utah Home Show,,06/08,,,,,,1010 · Chase 9063 -720,,"1,500.00",,,,"25,329.01"
,,,,,,,6010 Advertising & Marketing,Check,,06/10/2020,,,,ADOBE,,0 CA         06/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"25,339.00"
,,,,,,,6010 Advertising & Marketing,Check,,06/11/2020,,,,CRAIGSLIST,,06/11,,,,,,1010 · Chase 9063 -720,,25.00,,,,"25,364.00"
,,,,,,,6010 Advertising & Marketing,Check,,06/12/2020,,,,amazon,,ll WA        06/11,,,,,,1010 · Chase 9063 -720,,23.99,,,,"25,387.99"
,,,,,,,6010 Advertising & Marketing,Check,,06/22/2020,,,,Wix.Com,,06/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"25,423.99"
,,,,,,,6010 Advertising & Marketing,Check,,06/29/2020,,,,Wix.Com,,06/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"25,428.94"
,,,,,,,6010 Advertising & Marketing,Check,,07/06/2020,,,,Ahrefs.com,,07/04,,,,,,1010 · Chase 9063 -720,,159.00,,,,"25,587.94"
,,,,,,,6010 Advertising & Marketing,General Journal,,07/06/2020,,010119-28sc,,,,Moana Nursery - Cash,,,,,,2500 · N/P-  Joshua Smith,,68.86,,,,"25,656.80"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,07/08/2020,,,,MOANA NURSERY,,,,,,,,1430 · Chase CC 1410,,174.66,,,,"25,831.46"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,07/09/2020,,,,Moana Beds,,,,,,,,1430 · Chase CC 1410,,16.21,,,,"25,847.67"
,,,,,,,6010 Advertising & Marketing,Check,,07/10/2020,,,,ADOBE,,0 CA         07/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"25,857.66"
,,,,,,,6010 Advertising & Marketing,Check,,07/13/2020,,,,Wix.Com,,07/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"25,872.16"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,07/14/2020,,,,MOANA NURSERY,,,,,,,,1430 · Chase CC 1410,,17.86,,,,"25,890.02"
,,,,,,,6010 Advertising & Marketing,Check,,07/21/2020,,,,Wix.Com,,07/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"25,926.02"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,07/26/2020,,,,Green's Feed,,,,,,,,1430 · Chase CC 1410,,32.32,,,,"25,958.34"
,,,,,,,6010 Advertising & Marketing,Check,,07/27/2020,,,,Wix.Com,,07/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"25,963.29"
,,,,,,,6010 Advertising & Marketing,Check,,08/05/2020,,,,Ahrefs.com,,08/04,,,,,,1010 · Chase 9063 -720,,159.00,,,,"26,122.29"
,,,,,,,6010 Advertising & Marketing,Check,,08/10/2020,,,,ADOBE,,0 CA         08/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"26,132.28"
,,,,,,,6010 Advertising & Marketing,Check,,08/11/2020,,,,Wix.Com,,08/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"26,146.78"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,08/18/2020,,,,"SquareSpace, Inc",,,,,,,,1420 · Capital One,,216.00,,,,"26,362.78"
,,,,,,,6010 Advertising & Marketing,Check,,08/19/2020,,,,CRAIGSLIST,,08/19,,,,,,1010 · Chase 9063 -720,,25.00,,,,"26,387.78"
,,,,,,,6010 Advertising & Marketing,Check,,08/19/2020,,,,CRAIGSLIST,,08/19,,,,,,1010 · Chase 9063 -720,,25.00,,,,"26,412.78"
,,,,,,,6010 Advertising & Marketing,Check,,08/19/2020,,,,Wix.Com,,08/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"26,448.78"
,,,,,,,6010 Advertising & Marketing,Check,,08/31/2020,,,,Wix.Com,,08/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"26,453.73"
,,,,,,,6010 Advertising & Marketing,Check,,09/08/2020,,,,Ahrefs.com,,09/04,,,,,,1010 · Chase 9063 -720,,159.00,,,,"26,612.73"
,,,,,,,6010 Advertising & Marketing,Check,,09/09/2020,,,,CRAIGSLIST,,09/09,,,,,,1010 · Chase 9063 -720,,3.00,,,,"26,615.73"
,,,,,,,6010 Advertising & Marketing,Check,,09/10/2020,,,,Wix.Com,,09/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"26,630.23"
,,,,,,,6010 Advertising & Marketing,Check,,09/10/2020,,,,ADOBE,,0 CA         09/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"26,640.22"
,,,,,,,6010 Advertising & Marketing,Check,,09/18/2020,,,,Wix.Com,,NY          09/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"26,676.22"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,09/18/2020,,,,MOANA NURSERY,,,,,,,,1430 · Chase CC 1410,,10.47,,,,"26,686.69"
,,,,,,,6010 Advertising & Marketing,Check,,09/28/2020,,,,Wix.Com,,09/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"26,691.64"
,,,,,,,6010 Advertising & Marketing,Check,,09/29/2020,,,,CRAIGSLIST,,09/29,,,,,,1010 · Chase 9063 -720,,25.00,,,,"26,716.64"
,,,,,,,6010 Advertising & Marketing,Check,,09/29/2020,,,,CRAIGSLIST,,09/29,,,,,,1010 · Chase 9063 -720,,25.00,,,,"26,741.64"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,10/14/2020,,,,Vimeo.Com,,,,,,,,1420 · Capital One,,240.00,,,,"26,981.64"
,,,,Total 6010 · Advertising & Marketing,,,,,,,,,,,,,,,,,,,,"27,106.78",,125.14,,"26,981.64"
